date,support
6/26/16,5.221655329
6/27/16,5.207482993
6/28/16,5.183106576
6/29/16,5.140873016
6/30/16,5.098639456
7/1/16,5.056405896
7/2/16,5.014172336
7/3/16,4.971938776
7/4/16,4.929705215
7/5/16,4.9180839
7/6/16,4.906462585
7/7/16,4.912698413
7/8/16,4.936791383
7/9/16,4.971088435
7/10/16,5.005385488
7/11/16,5.03968254
7/12/16,5.053571429
7/13/16,5.067460317
7/14/16,5.081349206
7/15/16,5.092970522
7/16/16,5.086734694
7/17/16,5.080498866
7/18/16,5.074263039
7/19/16,5.068027211
7/20/16,5.051587302
7/21/16,5.035147392
7/22/16,5.024776577
7/23/16,5.014405762
7/24/16,5.004034947
7/25/16,4.993664132
7/26/16,4.983293317
7/27/16,5.003534747
7/28/16,5.023776177
7/29/16,5.044017607
7/30/16,5.064259037
7/31/16,5.084500467
8/1/16,5.104741897
8/2/16,5.124983327
8/3/16,5.10440843
8/4/16,5.083833533
8/5/16,5.069752143
8/6/16,5.055670753
8/7/16,5.041589363
8/8/16,5.027507973
8/9/16,5.013426583
8/10/16,5.029957438
8/11/16,5.046488292
8/12/16,5.063019147
8/13/16,5.079550002
8/14/16,5.11648902
8/15/16,5.153428038
8/16/16,5.190367056
8/17/16,5.217101992
8/18/16,5.243836929
8/19/16,5.270571865
8/20/16,5.297306802
8/21/16,5.303633575
8/22/16,5.309960348
8/23/16,5.316287121
8/24/16,5.312409812
8/25/16,5.308894718
8/26/16,5.305379623
8/27/16,5.271561498
8/28/16,5.21733521
8/29/16,5.163108922
8/30/16,5.108882634
8/31/16,5.076765189
9/1/16,5.044647744
9/2/16,5.029846317
9/3/16,5.015044889
9/4/16,5.020651625
9/5/16,5.026258361
9/6/16,5.011031764
9/7/16,4.995805166
9/8/16,5.000986732
9/9/16,5.006168298
9/10/16,5.011349864
9/11/16,5.01653143
9/12/16,5.021712996
9/13/16,5.026894561
9/14/16,5.041004699
9/15/16,5.014298509
9/16/16,4.979655812
9/17/16,4.945013115
9/18/16,4.910370418
9/19/16,4.875727721
9/20/16,4.850013595
9/21/16,4.824299469
9/22/16,4.798585343
9/23/16,4.765306122
9/24/16,4.749509419
9/25/16,4.733712716
9/26/16,4.717916013
9/27/16,4.702119309
9/28/16,4.65060832
9/29/16,4.619505495
9/30/16,4.588402669
10/1/16,4.557299843
10/2/16,4.526197017
10/3/16,4.495094192
10/4/16,4.463991366
10/5/16,4.43288854
10/6/16,4.428571429
10/7/16,4.413265306
10/8/16,4.397959184
10/9/16,4.382653061
10/10/16,4.367346939
10/11/16,4.360969388
10/12/16,4.354591837
10/13/16,4.368622449
10/14/16,4.399659864
10/15/16,4.440901361
10/16/16,4.482142857
10/17/16,4.523384354
10/18/16,4.56462585
10/19/16,4.586734694
10/20/16,4.568027211
10/21/16,4.559712774
10/22/16,4.551398337
10/23/16,4.5430839
10/24/16,4.534769463
10/25/16,4.526455026
10/26/16,4.546201814
10/27/16,4.586356765
10/28/16,4.626511716
10/29/16,4.646258503
10/30/16,4.686413454
10/31/16,4.726568405
11/1/16,4.766723356
11/2/16,4.806878307
11/3/16,4.841080877
11/4/16,4.868480726
11/5/16,4.895880574
11/6/16,4.882464097
11/7/16,4.869047619
11/8/16,4.855631141
11/9/16,4.806500378
11/10/16,4.757369615
11/11/16,4.708238851
11/12/16,4.669312169
11/13/16,4.630385488
11/14/16,4.591458806
11/15/16,4.585270219
11/16/16,4.579081633
11/17/16,4.588010204
11/18/16,4.596938776
11/19/16,4.605867347
11/20/16,4.655612245
11/21/16,4.705357143
11/22/16,4.755102041
11/23/16,4.795918367
11/24/16,4.816326531
11/25/16,4.836734694
11/26/16,4.867346939
11/27/16,4.836734694
11/28/16,4.806122449
11/29/16,4.766581633
11/30/16,4.727040816
12/1/16,4.667091837
12/2/16,4.607142857
12/3/16,4.547193878
12/4/16,4.548469388
12/5/16,4.549744898
12/6/16,4.551020408
12/7/16,4.56122449
12/8/16,4.612244898
12/9/16,4.663265306
12/10/16,4.704081633
12/11/16,4.724489796
12/12/16,4.744897959
12/13/16,4.765306122
12/14/16,4.785714286
12/15/16,4.785714286
12/16/16,4.785714286
12/17/16,4.785714286
12/18/16,4.785714286
