election,sample_size,institute,date,party,support,election_date,days_to_election
2017,1450,allensbach,2015-05-21,cdu,41.5,2017-09-24,857
2017,1455,allensbach,2015-01-28,cdu,41.5,2017-09-24,970
2017,1455,insa,2016-12-13,cdu,32,2017-09-24,285
2017,1456,allensbach,2016-03-18,cdu,35,2017-09-24,555
2017,1457,allensbach,2015-12-16,cdu,38,2017-09-24,648
2017,1457,allensbach,2017-05-26,cdu,37,2017-09-24,121
2017,1458,allensbach,2016-10-20,cdu,33,2017-09-24,339
2017,1459,allensbach,2016-12-22,cdu,35.5,2017-09-24,276
2017,1466,allensbach,2016-07-21,cdu,35.5,2017-09-24,430
2017,1467,emnid,2015-06-06,cdu,40,2017-09-24,841
2017,1471,emnid,2015-07-25,cdu,43,2017-09-24,792
2017,1474,allensbach,2016-05-17,cdu,33.5,2017-09-24,495
2017,1485,emnid,2016-05-21,cdu,32,2017-09-24,491
2017,1496,allensbach,2016-08-24,cdu,34.5,2017-09-24,396
2017,1004,gms,2014-07-22,spd,26,2017-09-24,1160
2017,1500,allensbach,2015-03-19,cdu,41.5,2017-09-24,920
2017,1500,infratest_dimap,2014-05-16,cdu,39,2017-09-24,1227
2017,1500,infratest_dimap,2017-05-11,cdu,37,2017-09-24,136
2017,1500,infratest_dimap,2017-07-06,cdu,39,2017-09-24,80
2017,1501,forsa,2015-12-29,cdu,38,2017-09-24,635
2017,1501,infratest_dimap,2015-04-02,cdu,41,2017-09-24,906
2017,1501,infratest_dimap,2015-07-02,cdu,40,2017-09-24,815
2017,1501,infratest_dimap,2015-09-03,cdu,42,2017-09-24,752
2017,1287,fgruppe_wahlen,2016-10-28,lin,10,2017-09-24,331
2017,1288,fgruppe_wahlen,2013-11-08,lin,9,2017-09-24,1416
2017,1289,fgruppe_wahlen,2014-11-28,lin,8,2017-09-24,1031
2017,1502,infratest_dimap,2017-03-09,cdu,32,2017-09-24,199
2017,1502,infratest_dimap,2017-04-13,cdu,34,2017-09-24,164
2017,1503,forsa,2016-01-06,cdu,38,2017-09-24,627
2017,1503,infratest_dimap,2013-10-10,cdu,42,2017-09-24,1445
2017,1503,infratest_dimap,2014-08-07,cdu,41,2017-09-24,1144
2017,1503,infratest_dimap,2014-09-04,cdu,40,2017-09-24,1116
2017,1503,infratest_dimap,2015-02-05,cdu,41,2017-09-24,962
2017,1503,infratest_dimap,2015-06-03,cdu,40,2017-09-24,844
2017,1503,infratest_dimap,2015-11-05,cdu,37,2017-09-24,689
2017,1503,infratest_dimap,2015-12-03,cdu,37,2017-09-24,661
2017,1503,infratest_dimap,2016-05-04,cdu,33,2017-09-24,508
2017,1503,infratest_dimap,2016-08-04,cdu,34,2017-09-24,416
2017,1503,infratest_dimap,2016-10-06,cdu,33,2017-09-24,353
2017,1503,infratest_dimap,2017-06-08,cdu,38,2017-09-24,108
2017,1503,infratest_dimap,2017-09-07,cdu,37,2017-09-24,17
2017,1503,infratest_dimap,2017-09-14,cdu,37,2017-09-24,10
2017,1504,infratest_dimap,2014-06-05,cdu,38,2017-09-24,1207
2017,1504,infratest_dimap,2014-11-06,cdu,41,2017-09-24,1053
2017,1504,infratest_dimap,2015-07-30,cdu,42,2017-09-24,787
2017,1504,infratest_dimap,2016-01-07,cdu,39,2017-09-24,626
2017,1009,gms,2016-02-18,spd,24,2017-09-24,584
2017,1009,gms,2017-02-09,spd,29,2017-09-24,227
2017,1009,gms,2017-07-06,spd,23,2017-09-24,80
2017,1010,gms,2013-10-15,spd,25,2017-09-24,1440
2017,1010,gms,2015-05-15,spd,25,2017-09-24,863
2017,1010,gms,2015-09-17,spd,24,2017-09-24,738
2017,1010,gms,2016-03-17,spd,21,2017-09-24,556
2017,1010,gms,2016-09-15,spd,23,2017-09-24,374
2017,1011,gms,2014-09-23,spd,24,2017-09-24,1097
2017,1011,infratest_dimap,2015-05-21,spd,26,2017-09-24,857
2017,1011,infratest_dimap,2016-04-22,spd,21,2017-09-24,520
2017,1012,gms,2015-06-25,spd,24,2017-09-24,822
2017,1012,gms,2016-11-03,spd,22,2017-09-24,325
2017,1012,gms,2017-09-07,spd,22,2017-09-24,17
2017,1013,gms,2015-08-27,spd,25,2017-09-24,759
2017,1014,gms,2015-10-08,spd,25,2017-09-24,717
2017,1014,infratest_dimap,2014-01-31,spd,27,2017-09-24,1332
2017,1014,infratest_dimap,2016-11-18,spd,23,2017-09-24,310
2017,1015,gms,2015-04-16,spd,24,2017-09-24,892
2017,1520,infratest_dimap,2013-11-07,cdu,42,2017-09-24,1417
2017,1016,gms,2014-10-21,spd,24,2017-09-24,1069
2017,1016,gms,2015-01-20,spd,24,2017-09-24,978
2017,1536,infratest_dimap,2014-02-06,cdu,41,2017-09-24,1326
2017,1017,infratest_dimap,2015-01-16,spd,25,2017-09-24,982
2017,1017,infratest_dimap,2017-05-18,spd,26,2017-09-24,129
2017,1018,gms,2015-03-24,spd,25,2017-09-24,915
2017,1018,infratest_dimap,2016-09-23,spd,22,2017-09-24,366
2017,1638,emnid,2016-01-30,cdu,34,2017-09-24,603
2017,1678,emnid,2016-11-05,cdu,34,2017-09-24,323
2017,1703,emnid,2017-05-27,cdu,38,2017-09-24,120
2017,1725,fgruppe_wahlen,2017-09-21,cdu,36,2017-09-24,3
2017,1816,emnid,2015-05-30,cdu,40,2017-09-24,848
2017,1832,emnid,2015-12-26,cdu,39,2017-09-24,638
2017,1832,emnid,2017-03-18,cdu,33,2017-09-24,190
2017,1833,emnid,2013-10-13,cdu,42,2017-09-24,1442
2017,1837,emnid,2017-05-13,cdu,37,2017-09-24,134
2017,1838,emnid,2016-05-07,cdu,32,2017-09-24,505
2017,1838,emnid,2016-06-11,cdu,34,2017-09-24,470
2017,1838,emnid,2017-06-03,cdu,38,2017-09-24,113
2017,1840,emnid,2016-10-29,cdu,34,2017-09-24,330
2017,1842,emnid,2015-07-12,cdu,42,2017-09-24,805
2017,1845,emnid,2014-06-22,cdu,39,2017-09-24,1190
2017,1848,emnid,2015-05-09,cdu,40,2017-09-24,869
2017,2500,forsa,2015-08-19,cdu,43,2017-09-24,767
2017,2500,forsa,2015-08-26,cdu,41,2017-09-24,760
2017,2500,forsa,2016-02-10,cdu,36,2017-09-24,592
2017,2500,forsa,2017-03-01,cdu,33,2017-09-24,207
2017,2501,forsa,2013-10-16,cdu,44,2017-09-24,1439
2017,2501,forsa,2013-10-30,cdu,42,2017-09-24,1425
2017,2501,forsa,2013-11-13,cdu,41,2017-09-24,1411
2017,2501,forsa,2013-11-20,cdu,41,2017-09-24,1404
2017,2501,forsa,2014-02-05,cdu,42,2017-09-24,1327
2017,2501,forsa,2014-04-02,cdu,42,2017-09-24,1271
2017,2501,forsa,2014-04-15,cdu,41,2017-09-24,1258
2017,2760,emnid,2014-09-28,spd,25,2017-09-24,1092
2017,2762,emnid,2014-03-23,spd,25,2017-09-24,1281
2017,2762,emnid,2014-07-27,spd,25,2017-09-24,1155
2017,2763,emnid,2014-03-02,spd,24,2017-09-24,1302
2017,2764,emnid,2014-12-14,spd,25,2017-09-24,1015
2017,2765,emnid,2013-11-17,spd,25,2017-09-24,1407
2017,2766,emnid,2014-09-07,spd,25,2017-09-24,1113
2017,1007,gms,2014-01-21,afd,4,2017-09-24,1342
2017,1007,gms,2014-06-24,afd,6,2017-09-24,1188
2017,2778,emnid,2014-10-19,spd,24,2017-09-24,1071
2017,2780,emnid,2014-03-16,spd,24,2017-09-24,1288
2017,2780,emnid,2016-09-17,spd,24,2017-09-24,372
2017,2782,emnid,2016-11-12,spd,23,2017-09-24,316
2017,2789,emnid,2014-12-07,spd,26,2017-09-24,1022
2017,2791,emnid,2014-05-18,spd,25,2017-09-24,1225
2017,2501,forsa,2015-09-23,cdu,40,2017-09-24,732
2017,2501,forsa,2015-10-28,cdu,36,2017-09-24,697
2017,2503,forsa,2017-09-06,afd,9,2017-09-24,18
2017,2504,forsa,2013-12-11,afd,5,2017-09-24,1383
2017,2504,forsa,2014-05-14,afd,6,2017-09-24,1229
2017,2501,forsa,2016-02-17,cdu,35,2017-09-24,585
2017,2501,forsa,2016-03-09,cdu,35,2017-09-24,564
2017,2501,forsa,2016-03-22,cdu,35,2017-09-24,551
2017,2501,forsa,2016-05-03,cdu,34,2017-09-24,509
2017,2501,forsa,2016-05-17,cdu,34,2017-09-24,495
2017,2501,forsa,2016-06-08,cdu,34,2017-09-24,473
2017,2501,forsa,2016-06-28,cdu,34,2017-09-24,453
2017,2501,forsa,2016-08-10,cdu,36,2017-09-24,410
2017,2504,forsa,2015-01-14,afd,6,2017-09-24,984
2017,2504,forsa,2015-03-11,afd,6,2017-09-24,928
2017,2504,forsa,2015-06-10,afd,4,2017-09-24,837
2017,2504,forsa,2015-09-02,afd,3,2017-09-24,753
2017,2504,forsa,2015-11-04,afd,7,2017-09-24,690
2017,2504,forsa,2015-11-17,afd,8,2017-09-24,677
2017,2504,forsa,2015-12-22,afd,8,2017-09-24,642
2017,2504,forsa,2016-04-20,afd,11,2017-09-24,522
2017,2501,forsa,2017-07-11,cdu,39,2017-09-24,75
2017,2501,forsa,2017-08-02,cdu,40,2017-09-24,53
2017,2504,forsa,2016-09-21,afd,13,2017-09-24,368
2017,2504,forsa,2016-10-26,afd,12,2017-09-24,333
2017,2504,forsa,2016-12-28,afd,12,2017-09-24,270
2017,2504,forsa,2017-01-25,afd,12,2017-09-24,242
2017,2504,forsa,2017-03-22,afd,9,2017-09-24,186
2017,2504,forsa,2017-04-04,afd,8,2017-09-24,173
2017,2505,forsa,2013-12-17,afd,5,2017-09-24,1377
2017,2505,forsa,2014-07-23,afd,5,2017-09-24,1159
2017,2505,forsa,2014-10-15,afd,8,2017-09-24,1075
2017,2505,forsa,2015-03-31,afd,6,2017-09-24,908
2017,2505,forsa,2015-07-01,afd,4,2017-09-24,816
2017,2505,forsa,2015-10-07,afd,7,2017-09-24,718
2017,2505,forsa,2016-01-27,afd,10,2017-09-24,606
2017,2505,forsa,2016-03-16,afd,11,2017-09-24,557
2017,2502,forsa,2015-01-21,cdu,42,2017-09-24,977
2017,2502,forsa,2015-02-18,cdu,43,2017-09-24,949
2017,2502,forsa,2015-03-04,cdu,41,2017-09-24,935
2017,2502,forsa,2015-04-22,cdu,42,2017-09-24,886
2017,2502,forsa,2015-05-12,cdu,41,2017-09-24,866
2017,2502,forsa,2015-06-02,cdu,40,2017-09-24,845
2017,2502,forsa,2015-06-17,cdu,41,2017-09-24,830
2017,2502,forsa,2015-07-08,cdu,42,2017-09-24,809
2017,2502,forsa,2015-10-14,cdu,38,2017-09-24,711
2017,2502,forsa,2015-10-21,cdu,38,2017-09-24,704
2017,2502,forsa,2015-11-25,cdu,39,2017-09-24,669
2017,2506,forsa,2017-05-17,afd,7,2017-09-24,130
2017,2507,forsa,2013-12-04,afd,5,2017-09-24,1390
2017,2507,forsa,2017-07-26,afd,7,2017-09-24,60
2017,2502,forsa,2016-06-01,cdu,34,2017-09-24,480
2017,2502,forsa,2016-07-20,cdu,35,2017-09-24,431
2017,2502,forsa,2016-12-20,cdu,36,2017-09-24,278
2017,2502,forsa,2017-02-01,cdu,35,2017-09-24,235
2017,2502,forsa,2017-02-15,cdu,34,2017-09-24,221
2017,2502,forsa,2017-02-22,cdu,34,2017-09-24,214
2017,2501,forsa,2013-11-20,lin,10,2017-09-24,1404
2017,2501,forsa,2014-02-05,lin,9,2017-09-24,1327
2017,2501,forsa,2014-04-02,lin,10,2017-09-24,1271
2017,2501,forsa,2014-04-15,lin,10,2017-09-24,1258
2017,2005,insa,2014-08-20,cdu,41,2017-09-24,1131
2017,2005,insa,2014-10-21,cdu,40.5,2017-09-24,1069
2017,2005,insa,2015-01-26,cdu,42,2017-09-24,972
2017,2501,forsa,2014-08-06,lin,9,2017-09-24,1145
2017,2501,forsa,2014-09-23,lin,9,2017-09-24,1097
2017,1212,fgruppe_wahlen,2017-03-10,afd,9,2017-09-24,198
2017,2424,emnid,2016-03-19,oth,3,2017-09-24,554
2017,2426,emnid,2016-11-26,oth,5,2017-09-24,302
2017,2426,emnid,2016-12-10,oth,4,2017-09-24,288
2017,2436,emnid,2015-08-16,oth,5,2017-09-24,770
2017,2009,insa,2014-05-27,cdu,39,2017-09-24,1216
2017,2009,insa,2017-07-10,cdu,36,2017-09-24,76
2017,1230,fgruppe_wahlen,2015-06-12,afd,4,2017-09-24,835
2017,1231,fgruppe_wahlen,2017-02-17,afd,10,2017-09-24,219
2017,1234,fgruppe_wahlen,2015-07-03,afd,4,2017-09-24,814
2017,1234,fgruppe_wahlen,2016-12-09,afd,12,2017-09-24,289
2017,1237,fgruppe_wahlen,2014-01-17,afd,4,2017-09-24,1346
2017,1241,fgruppe_wahlen,2016-09-23,afd,13,2017-09-24,366
2017,2500,forsa,2013-11-27,oth,8,2017-09-24,1397
2017,2500,forsa,2014-03-05,oth,7,2017-09-24,1299
2017,2500,forsa,2014-03-19,oth,7,2017-09-24,1285
2017,2500,forsa,2014-08-13,oth,6,2017-09-24,1138
2017,2500,forsa,2015-03-18,oth,6,2017-09-24,921
2017,2500,forsa,2015-08-12,oth,7,2017-09-24,774
2017,2500,forsa,2015-08-19,oth,7,2017-09-24,767
2017,2500,forsa,2015-08-26,oth,7,2017-09-24,760
2017,1258,fgruppe_wahlen,2015-10-23,afd,6,2017-09-24,702
2017,2500,forsa,2017-03-01,oth,5,2017-09-24,207
2017,2017,insa,2014-11-17,cdu,40,2017-09-24,1042
2017,2017,insa,2014-12-16,cdu,41.5,2017-09-24,1013
2017,2017,insa,2015-11-09,cdu,34,2017-09-24,685
2017,2017,insa,2016-06-20,cdu,31,2017-09-24,461
2017,2018,insa,2014-07-14,cdu,40,2017-09-24,1168
2017,3631,emnid,2015-05-03,afd,6,2017-09-24,875
2017,,allensbach,2013-10-23,afd,5.5,2017-09-24,1432
2017,,allensbach,2013-11-27,afd,5,2017-09-24,1397
2017,,allensbach,2013-12-19,afd,4.5,2017-09-24,1375
2017,2501,forsa,2017-07-11,lin,9,2017-09-24,75
2017,2501,forsa,2017-08-02,lin,8,2017-09-24,53
2017,2501,forsa,2017-08-23,lin,9,2017-09-24,32
2017,2501,forsa,2017-08-30,lin,9,2017-09-24,25
2017,2501,forsa,2017-09-19,lin,10,2017-09-24,5
2017,2502,forsa,2014-01-22,lin,10,2017-09-24,1341
2017,2502,forsa,2014-02-12,lin,10,2017-09-24,1320
2017,2502,forsa,2014-02-19,lin,10,2017-09-24,1313
2017,2502,forsa,2014-02-26,lin,10,2017-09-24,1306
2017,2502,forsa,2014-03-26,lin,10,2017-09-24,1278
2017,2502,forsa,2014-04-09,lin,10,2017-09-24,1264
2017,2502,forsa,2014-07-02,lin,9,2017-09-24,1180
2017,2502,forsa,2014-08-20,lin,9,2017-09-24,1131
2017,2502,forsa,2014-09-10,lin,9,2017-09-24,1110
2017,2502,forsa,2014-11-12,lin,10,2017-09-24,1047
2017,2030,insa,2014-09-10,cdu,39.5,2017-09-24,1110
2017,2030,insa,2014-10-07,cdu,39,2017-09-24,1083
2017,2030,insa,2015-12-14,cdu,35,2017-09-24,650
2017,2030,insa,2016-11-22,cdu,31.5,2017-09-24,306
2017,2030,insa,2017-02-21,cdu,31.5,2017-09-24,215
2017,2030,insa,2017-04-10,cdu,33,2017-09-24,167
2017,2031,insa,2017-01-17,cdu,33.5,2017-09-24,250
2017,2032,insa,2014-08-05,cdu,41,2017-09-24,1146
2017,2032,insa,2016-06-06,cdu,30,2017-09-24,475
2017,2502,forsa,2015-10-14,lin,9,2017-09-24,711
2017,2502,forsa,2015-10-21,lin,10,2017-09-24,704
2017,2502,forsa,2015-11-25,lin,9,2017-09-24,669
2017,2502,forsa,2015-12-15,lin,9,2017-09-24,649
2017,2502,forsa,2016-02-24,lin,10,2017-09-24,578
2017,2502,forsa,2016-04-27,lin,9,2017-09-24,515
2017,2502,forsa,2016-06-01,lin,9,2017-09-24,480
2017,2502,forsa,2016-07-20,lin,9,2017-09-24,431
2017,2502,forsa,2016-12-20,lin,9,2017-09-24,278
2017,2502,forsa,2017-02-01,lin,9,2017-09-24,235
2017,2502,forsa,2017-02-15,lin,8,2017-09-24,221
2017,2502,forsa,2017-02-22,lin,8,2017-09-24,214
2017,2502,forsa,2017-03-08,lin,7,2017-09-24,200
2017,2502,forsa,2017-04-11,lin,8,2017-09-24,166
2017,2502,forsa,2017-05-03,lin,8,2017-09-24,144
2017,2502,forsa,2017-05-23,lin,8,2017-09-24,124
2017,2502,forsa,2017-06-28,lin,9,2017-09-24,88
2017,2502,forsa,2017-07-19,lin,9,2017-09-24,67
2017,2503,forsa,2014-01-15,lin,10,2017-09-24,1348
2017,2503,forsa,2014-01-29,lin,9,2017-09-24,1334
2017,2038,insa,2017-04-19,cdu,34,2017-09-24,158
2017,2039,insa,2016-01-11,cdu,35,2017-09-24,622
2017,2040,insa,2017-06-20,cdu,36.5,2017-09-24,96
2017,2041,insa,2017-04-25,cdu,34,2017-09-24,152
2017,2042,insa,2017-02-06,cdu,30,2017-09-24,230
2017,1998,insa,2015-03-17,oth,6,2017-09-24,922
2017,1507,forsa,2017-06-29,spd,23,2017-09-24,87
2017,1515,infratest_dimap,2014-03-06,spd,24,2017-09-24,1298
2017,1520,infratest_dimap,2013-11-07,spd,26,2017-09-24,1417
2017,1521,allensbach,2016-02-17,spd,24,2017-09-24,585
2017,1523,infratest_dimap,2013-12-05,spd,25,2017-09-24,1389
2017,1536,infratest_dimap,2014-02-06,spd,27,2017-09-24,1326
2017,1542,allensbach,2017-02-22,spd,30.5,2017-09-24,214
2017,1559,infratest_dimap,2014-01-09,spd,27,2017-09-24,1354
2017,2001,insa,2016-02-22,oth,5.5,2017-09-24,580
2017,2001,insa,2016-07-04,oth,4.5,2017-09-24,447
2017,1638,emnid,2016-01-30,spd,24,2017-09-24,603
2017,1678,emnid,2016-11-05,spd,22,2017-09-24,323
2017,1703,emnid,2017-05-27,spd,25,2017-09-24,120
2017,1725,fgruppe_wahlen,2017-09-21,spd,21.5,2017-09-24,3
2017,1816,emnid,2015-05-30,spd,25,2017-09-24,848
2017,1832,emnid,2015-12-26,spd,24,2017-09-24,638
2017,1832,emnid,2017-03-18,spd,32,2017-09-24,190
2017,1456,allensbach,2016-03-18,afd,10.5,2017-09-24,555
2017,1457,allensbach,2015-12-16,afd,8,2017-09-24,648
2017,1457,allensbach,2017-05-26,afd,8,2017-09-24,121
2017,1458,allensbach,2016-10-20,afd,12.5,2017-09-24,339
2017,1459,allensbach,2016-12-22,afd,10.5,2017-09-24,276
2017,1466,allensbach,2016-07-21,afd,9.5,2017-09-24,430
2017,1467,emnid,2015-06-06,afd,5,2017-09-24,841
2017,1471,emnid,2015-07-25,afd,3,2017-09-24,792
2017,1474,allensbach,2016-05-17,afd,12.5,2017-09-24,495
2017,1485,emnid,2016-05-21,afd,13,2017-09-24,491
2017,1496,allensbach,2016-08-24,afd,10,2017-09-24,396
2017,1496,emnid,2015-10-17,afd,7,2017-09-24,708
2017,1500,allensbach,2015-03-19,afd,6,2017-09-24,920
2017,1500,infratest_dimap,2014-05-16,afd,6,2017-09-24,1227
2017,1500,infratest_dimap,2017-05-11,afd,10,2017-09-24,136
2017,1500,infratest_dimap,2017-07-06,afd,9,2017-09-24,80
2017,1501,forsa,2015-12-29,afd,8,2017-09-24,635
2017,1501,infratest_dimap,2015-04-02,afd,6,2017-09-24,906
2017,1501,infratest_dimap,2015-07-02,afd,5,2017-09-24,815
2017,1501,infratest_dimap,2015-09-03,afd,4,2017-09-24,752
2017,1501,infratest_dimap,2015-10-01,afd,6,2017-09-24,724
2017,1502,infratest_dimap,2014-10-02,afd,9,2017-09-24,1088
2017,1502,infratest_dimap,2014-12-04,afd,7,2017-09-24,1025
2017,1502,infratest_dimap,2017-03-09,afd,11,2017-09-24,199
2017,1502,infratest_dimap,2017-04-13,afd,11,2017-09-24,164
2017,1503,forsa,2016-01-06,afd,8,2017-09-24,627
2017,1503,infratest_dimap,2013-10-10,afd,4.5,2017-09-24,1445
2017,1503,infratest_dimap,2014-08-07,afd,5,2017-09-24,1144
2017,1503,infratest_dimap,2014-09-04,afd,7,2017-09-24,1116
2017,1503,infratest_dimap,2015-02-05,afd,6,2017-09-24,962
2017,1503,infratest_dimap,2015-06-03,afd,5,2017-09-24,844
2017,1503,infratest_dimap,2015-11-05,afd,8,2017-09-24,689
2017,1503,infratest_dimap,2015-12-03,afd,10,2017-09-24,661
2017,2015,forsa,2015-01-28,oth,7,2017-09-24,970
2017,1503,infratest_dimap,2016-08-04,afd,12,2017-09-24,416
2017,1503,infratest_dimap,2016-10-06,afd,14,2017-09-24,353
2017,1503,infratest_dimap,2017-06-08,afd,9,2017-09-24,108
2017,1503,infratest_dimap,2017-09-07,afd,11,2017-09-24,17
2017,1503,infratest_dimap,2017-09-14,afd,12,2017-09-24,10
2017,1504,infratest_dimap,2014-06-05,afd,7,2017-09-24,1207
2017,1504,infratest_dimap,2014-11-06,afd,7,2017-09-24,1053
2017,1504,infratest_dimap,2015-07-30,afd,4,2017-09-24,787
2017,1504,infratest_dimap,2016-01-07,afd,9,2017-09-24,626
2017,1504,infratest_dimap,2016-02-03,afd,12,2017-09-24,599
2017,1504,infratest_dimap,2016-07-07,afd,12,2017-09-24,444
2017,1504,infratest_dimap,2016-09-01,afd,14,2017-09-24,388
2017,1504,infratest_dimap,2016-12-08,afd,13,2017-09-24,290
2017,1505,allensbach,2014-12-17,afd,7,2017-09-24,1012
2017,1352,fgruppe_wahlen,2015-09-11,cdu,42,2017-09-24,744
2017,1352,fgruppe_wahlen,2017-08-11,cdu,40,2017-09-24,44
2017,1363,emnid,2017-06-24,cdu,39,2017-09-24,92
2017,1378,fgruppe_wahlen,2017-09-08,cdu,38,2017-09-24,16
2017,1083,allensbach,2017-09-19,lin,9,2017-09-24,5
2017,1154,fgruppe_wahlen,2015-02-27,lin,8,2017-09-24,940
2017,1179,fgruppe_wahlen,2014-09-05,lin,9,2017-09-24,1115
2017,1183,fgruppe_wahlen,2013-10-18,lin,10,2017-09-24,1437
2017,2501,forsa,2014-04-02,gru,9,2017-09-24,1271
2017,2501,forsa,2014-04-15,gru,10,2017-09-24,1258
2017,2501,forsa,2014-05-21,gru,10,2017-09-24,1222
2017,1268,fgruppe_wahlen,2015-10-09,fdp,4,2017-09-24,716
2017,1269,fgruppe_wahlen,2014-12-12,fdp,,2017-09-24,1017
2017,1270,fgruppe_wahlen,2013-11-29,fdp,3,2017-09-24,1395
2017,1271,fgruppe_wahlen,2016-07-22,fdp,5,2017-09-24,429
2017,1273,fgruppe_wahlen,2014-07-18,fdp,3,2017-09-24,1164
2017,2501,forsa,2014-11-19,gru,10,2017-09-24,1040
2017,2501,forsa,2014-11-26,gru,10,2017-09-24,1033
2017,1219,fgruppe_wahlen,2015-03-27,lin,9,2017-09-24,912
2017,1221,fgruppe_wahlen,2016-08-12,lin,9,2017-09-24,408
2017,1223,fgruppe_wahlen,2014-05-09,lin,10,2017-09-24,1234
2017,1224,fgruppe_wahlen,2015-04-17,lin,9,2017-09-24,891
2017,1224,fgruppe_wahlen,2016-06-24,lin,9,2017-09-24,457
2017,1226,fgruppe_wahlen,2014-04-11,lin,10,2017-09-24,1262
2017,1289,fgruppe_wahlen,2016-02-19,fdp,5,2017-09-24,583
2017,1230,fgruppe_wahlen,2015-05-22,lin,9,2017-09-24,856
2017,1230,fgruppe_wahlen,2015-06-12,lin,10,2017-09-24,835
2017,1231,fgruppe_wahlen,2017-02-17,lin,7,2017-09-24,219
2017,1234,fgruppe_wahlen,2015-07-03,lin,9,2017-09-24,814
2017,2501,forsa,2016-01-19,gru,10,2017-09-24,614
2017,1237,fgruppe_wahlen,2014-01-17,lin,10,2017-09-24,1346
2017,1241,fgruppe_wahlen,2016-09-23,lin,10,2017-09-24,366
2017,1242,fgruppe_wahlen,2014-11-14,lin,8,2017-09-24,1045
2017,834,emnid,2017-01-07,spd,22,2017-09-24,260
2017,934,infratest_dimap,2017-04-20,spd,30,2017-09-24,157
2017,936,emnid,2017-07-01,spd,24,2017-09-24,85
2017,940,emnid,2016-01-09,spd,23,2017-09-24,624
2017,1000,infratest_dimap,2013-12-20,spd,27,2017-09-24,1374
2017,1000,infratest_dimap,2014-03-28,spd,25,2017-09-24,1276
2017,1000,infratest_dimap,2014-06-20,spd,25,2017-09-24,1192
2017,1000,infratest_dimap,2015-03-13,spd,24,2017-09-24,926
2017,1000,infratest_dimap,2015-10-23,spd,24,2017-09-24,702
2017,1000,infratest_dimap,2016-03-24,spd,22,2017-09-24,549
2017,1000,infratest_dimap,2016-06-17,spd,21,2017-09-24,464
2017,1001,infratest_dimap,2015-06-19,spd,25,2017-09-24,828
2017,1002,forsa,2015-01-07,spd,22,2017-09-24,991
2017,1002,infratest_dimap,2015-04-24,spd,24,2017-09-24,884
2017,1003,forsa,2014-01-08,spd,23,2017-09-24,1355
2017,1003,gms,2016-10-13,spd,21,2017-09-24,346
2017,1004,gms,2013-12-10,spd,25,2017-09-24,1384
2017,1869,emnid,2017-09-09,afd,9,2017-09-24,15
2017,1870,emnid,2016-07-23,afd,10,2017-09-24,428
2017,1871,emnid,2015-10-10,afd,6,2017-09-24,715
2017,1873,insa,2016-03-29,afd,13,2017-09-24,544
2017,1875,emnid,2016-01-23,afd,10,2017-09-24,610
2017,1878,emnid,2017-01-14,afd,12,2017-09-24,253
2017,1878,emnid,2017-07-08,afd,7,2017-09-24,78
2017,1880,emnid,2017-02-25,afd,9,2017-09-24,211
2017,1882,emnid,2015-09-19,afd,5,2017-09-24,736
2017,1501,infratest_dimap,2015-10-01,cdu,40,2017-09-24,724
2017,1502,infratest_dimap,2014-10-02,cdu,41,2017-09-24,1088
2017,1502,infratest_dimap,2014-12-04,cdu,40,2017-09-24,1025
2017,1006,gms,2014-03-18,spd,24,2017-09-24,1286
2017,1006,gms,2017-01-05,spd,20,2017-09-24,262
2017,1006,infratest_dimap,2013-11-22,spd,25,2017-09-24,1402
2017,1006,infratest_dimap,2014-12-19,spd,25,2017-09-24,1010
2017,1007,gms,2014-01-21,spd,25,2017-09-24,1342
2017,1007,gms,2014-06-24,spd,25,2017-09-24,1188
2017,1007,gms,2014-08-19,spd,26,2017-09-24,1132
2017,1007,gms,2015-02-24,spd,23,2017-09-24,943
2017,1007,gms,2015-07-23,spd,24,2017-09-24,794
2017,1007,gms,2017-08-16,spd,22,2017-09-24,39
2017,1008,gms,2014-04-16,spd,24,2017-09-24,1257
2017,1008,gms,2016-01-04,spd,24,2017-09-24,629
2017,1008,gms,2016-04-21,spd,21,2017-09-24,521
2017,2319,emnid,2014-09-21,cdu,40,2017-09-24,1099
2017,2319,emnid,2015-11-21,cdu,37,2017-09-24,673
2017,2321,emnid,2015-12-12,cdu,37,2017-09-24,652
2017,2323,emnid,2014-10-11,cdu,42,2017-09-24,1079
2017,2326,emnid,2015-04-18,cdu,41,2017-09-24,890
2017,1009,gms,2013-11-19,spd,25,2017-09-24,1405
2017,1009,gms,2014-11-25,spd,25,2017-09-24,1034
2017,1958,emnid,2017-04-08,afd,9,2017-09-24,169
2017,1961,emnid,2016-10-22,afd,13,2017-09-24,337
2017,1966,emnid,2016-09-03,afd,12,2017-09-24,386
2017,1966,emnid,2017-02-11,afd,10,2017-09-24,225
2017,1973,emnid,2016-07-16,afd,10,2017-09-24,435
2017,1973,insa,2016-08-02,afd,13,2017-09-24,418
2017,1978,emnid,2016-02-27,afd,11,2017-09-24,575
2017,1978,insa,2015-03-31,afd,6,2017-09-24,908
2017,1979,emnid,2017-08-26,afd,8,2017-09-24,29
2017,1979,insa,2014-11-24,afd,7.5,2017-09-24,1035
2017,1981,emnid,2016-08-27,afd,11,2017-09-24,393
2017,1992,insa,2015-02-24,afd,7.5,2017-09-24,943
